yyyymmdd,yyyy,deal_value,public,private,tender_offer,all_stock,carbidder,bidder_size,sigma_bidder,run_up_bidder,hostile,horz,relsize,bidder_mtb,bidder_fcf,bidder_lev
20130731,2013,45.240002,0,1,0,0,0.042947698,549403.81,0.0272073,0.73109579,0,0,0.07502488,1.8976207,0.036595922,0.1244629
20130730,2013,7547.6802,1,0,0,0,0.022940001,4394308,0.0200643,1.42124,0,1,1.7204651,1.005741,0.020851621,0.56914389
20130730,2013,786.58002,1,0,1,0,0.1109791,3650884,0.016899601,0.95240182,0,1,0.2296584,1.8955129,0.079733074,0.19727486
20130724,2013,543.27002,1,0,0,0,0.1070633,4923258,0.0132932,1.4354711,0,0,0.10837223,1.7250503,0.064003907,0.36277777
20130723,2013,2596.6699,1,0,0,0,-0.0126723,125000000,0.0151386,1.170799,0,0,0.020240469,1.3620037,0.087631732,0.17760655
20130722,2013,317.63,1,0,0,1,-0.023406601,387103.59,0.019284099,1.091935,0,0,0.47336811,1.0583475,0.035257898,0.18473104
20130716,2013,18.49,0,1,0,1,-0.1343729,15045.94,0.042139001,1.07228,0,0,0.88047618,0.98550045,-0.23652752,0
20130716,2013,1337.22,1,0,0,0,0.1209195,2152900,0.0153921,1.083491,0,0,0.6045298,2.822186,0.10398087,0.50941968
20130715,2013,97.599998,0,1,0,0,-0.13932189,128497.3,0.030666299,1.258606,0,0,0.87927926,0.85887486,0.064691246,0
20130709,2013,2543.54,1,0,0,0,0.041081902,18100000,0.0126312,1.347659,0,1,0.1419307,1.406896,0.061171506,0.24926984
20130702,2013,350,0,1,0,0,0.034727201,1497904,0.020920699,0.97755182,0,0,0.23365983,1.6017386,0.096194915,0.21315533
20130701,2013,79.400002,0,1,0,0,-0.0508339,2650187,0.0146714,1.170094,0,0,0.031027745,3.2702346,0.10944882,0.002240782
20130624,2013,4231.1899,1,0,0,0,0.048294902,4202070,0.0227514,1.882864,0,1,0.91071671,1.2492739,0.023109244,0.57032287
20130620,2013,94.580002,0,1,0,0,-0.079007998,704523.69,0.0236373,0.63124281,0,0,0.1192686,1.5257046,0.009680296,0
20130619,2013,614.90002,0,1,0,0,-0.080464803,2720324,0.032712899,1.012607,0,1,0.19096275,1.8685212,0.005095544,0
20130617,2013,31.4,0,1,0,1,0.2983619,85608.25,0.027463,0.74198288,0,1,0.37380952,6.2261634,0.045340933,0.13080464
20130613,2013,2141.8601,1,0,0,0,0.26248711,4832723,0.017883699,1.2458071,0,0,0.44921562,1.2809521,0.074453838,0.22447109
20130604,2013,230,0,1,0,0,-0.027664499,1807415,0.018751999,1.151201,0,0,0.11997914,1.7273486,0.05263418,0.23257887
20130604,2013,2640.8,1,0,1,0,-0.1252948,24400000,0.017095899,1.214413,0,1,0.10551383,5.1388292,-0.048914298,0
20130604,2013,29.23,1,0,1,0,-0.0226583,344838.59,0.0290884,0.74959159,0,1,0.093089171,2.9480412,-0.27853829,0.009673164
20130529,2013,127,0,1,0,0,0.0082525,2232803,0.0204028,1.562155,0,1,0.062254902,1.4355088,0.048439451,0.22688454
20130529,2013,1159.42,1,0,0,0,0.022060599,3531971,0.0119614,1.129745,0,1,0.33278418,1.1622885,0.015917171,0.19792508
20130520,2013,21.91,0,1,0,0,0.026922701,326784.59,0.028732101,0.88274789,0,1,0.068043478,1.8771449,0.087015964,0
20130510,2013,102.21,0,1,0,0,0.026886599,729974,0.0258549,1.421599,0,0,0.13325945,3.048521,0.22645964,0.10212992
20130502,2013,119,0,1,0,0,0.1377051,589669.5,0.025538299,0.81860578,0,0,0.24637681,1.9003536,0.057464283,0.38718536
20130430,2013,38.200001,0,1,0,0,0.0650106,2016738,0.0145314,1.193429,0,0,0.016241496,1.708802,0.041135307,0.1400312
20130430,2013,146.99001,1,0,0,1,0.0060079,588958.19,0.019297799,0.5947749,0,1,0.249983,1.7059066,0.094793275,0
20130424,2013,469.28,1,0,0,1,0.0055613,2133781,0.0205635,1.339995,0,1,0.18991502,5.4140811,-0.1022979,0.017769037
20130424,2013,119.71,0,1,0,0,0.28430119,1490104,0.035487,0.59991151,0,1,0.075622238,3.7540848,-0.010319397,0
20130424,2013,156,0,1,0,0,0.065237597,1428837,0.0190644,1.279067,0,0,0.096415326,2.4052606,0.072054937,0.26413101
20130415,2013,15501.39,1,0,0,0,0.0051062,26900000,0.0143216,1.254639,0,0,0.5643847,1.2671957,0.045852371,0.25619611
20130411,2013,400,0,1,0,0,0.0224318,8691899,0.018491499,0.91356581,0,0,0.044301696,2.9878075,0.19671558,0.000698812
20130411,2013,365.10001,1,0,0,0,0.33696431,738927.81,0.0256809,2.2003651,0,1,0.24955571,1.4185544,0.052931882,0.74676675
20130408,2013,3067.1599,1,0,0,0,0.0059022,236000000,0.0117296,1.0516061,0,0,0.01248808,1.139186,0.021744333,0.4010824
20130404,2013,98.099998,0,1,0,0,-0.019419899,1291031,0.024433799,1.372638,0,0,0.071501456,1.7446631,0.020849835,0.47349182
20130402,2013,8.5,0,1,0,0,0.0081717,272347.59,0.028010299,0.83480239,0,0,0.030035336,1.457749,-0.12989071,0
20130329,2013,2.3800001,0,1,0,0,-0.0184555,9603.9004,0.076301299,0.51127988,0,1,0.26444447,2.5534456,-0.94967765,0.32929707
20130320,2013,437.47,1,0,1,0,0.0285546,19400000,0.018733,1.1887389,0,1,0.0217344,1.8046836,-0.006463652,0.58692038
20130313,2013,17.440001,1,0,0,0,0.040475,72574.742,0.050648998,1.2758189,0,0,0.21530865,1.0909967,-0.016118946,0.000145708
20130311,2013,810,0,1,0,0,0.036499001,10100000,0.0110677,0.97187817,0,1,0.074833706,2.0058532,0.095201291,0.036726572
20130306,2013,25.48,0,1,0,0,-0.064808398,60727.141,0.035609901,1.296124,0,0,0.42466667,1.952691,-0.068785228,0.19889443
20130304,2013,764.28998,1,0,0,0,-0.1100557,1664465,0.0259804,1.16339,0,0,0.50084531,1.3808069,0.010849676,0.008659281
20130225,2013,23.24,0,1,0,0,0.017402399,54737.281,0.025039401,0.81279862,0,0,0.3521212,0.90727597,0.005199467,0.055966649
20130220,2013,1181.66,1,0,0,1,-0.1486287,1009718,0.039280601,1.204687,0,1,0.34991413,1.0688258,-0.019228185,0.12100667
20130214,2013,2070,0,1,0,0,0.027310099,14200000,0.010425,0.99891281,0,0,0.13752325,1.3364385,0.044105522,0.099670239
20130213,2013,268.56,1,0,0,0,-0.050802302,2141185,0.030537499,0.89472377,0,0,0.12336242,1.0074915,0.015110506,0.001074067
20130206,2013,770.84998,1,0,0,0,0.1065106,4263682,0.0192373,1.0786721,0,1,0.15616895,1.1986907,0.069703124,0.19185005
20130205,2013,10,0,1,0,0,-0.0045346,135604.8,0.0294194,0.4862783,0,0,0.079999998,1.0604985,0.004599849,0.49771792
20130204,2013,2020.1801,1,0,0,0,0.0104115,153000000,0.0134151,1.119591,0,0,0.012393591,2.3725843,0.13490686,0.22605486
20130131,2013,1504.16,1,0,0,0,0.045941401,713804.38,0.031701401,0.74571413,0,0,1.863891,1.1677774,-0.028637236,0.66381758
20130131,2013,120,0,1,0,0,0.022321301,10600000,0.011714,1.05945,0,0,0.011506377,1.2654465,0.041351467,0.31230211
20130129,2013,5422.54,1,0,0,0,-0.0027709,20200000,0.0100316,1.031321,0,0,0.27582991,1.5749545,0.063095905,0.45846575
20130124,2013,208.07001,0,1,0,0,0.0459769,1344570,0.0184756,1.130859,0,1,0.15288024,1.1814417,0.033148695,0.18359683
20130122,2013,12.92,0,1,0,1,0.042143099,69525.75,0.057032999,0.29971889,0,0,0.12792079,1.9461092,-0.46431568,0
20130117,2013,764,1,0,0,0,0.0417009,19800000,0.0109847,0.97614998,0,0,0.035521667,1.9264425,0.098288655,0.13221262
20130115,2013,82.5,0,1,0,0,0.086768404,257889.2,0.0212563,0.70058489,0,0,0.28645834,1.1922135,0.066597521,0.12594086
20130114,2013,10,0,1,0,0,0.0156225,489058,0.0161366,1.131653,0,1,0.020447472,1.6477495,-0.025630664,0
20130107,2013,301.85001,1,0,0,0,0.033622399,2268814,0.023746099,0.99973202,0,0,0.10968387,6.4809856,0.043720182,0
20121231,2012,6.1599998,0,1,0,0,0.0330709,132555.09,0.023557501,1.291602,0,0,0.044963501,1.4735497,0.1047577,0.12099061
20121231,2012,68.5,0,1,0,0,0.118937,216011.41,0.0216181,0.65035838,0,0,0.28661087,1.2591813,-0.065407857,0
20121228,2012,46,0,1,0,0,0.0246181,2948738,0.0133673,0.74696761,0,0,0.015027769,2.0740628,0.10370237,0.11544371
20121228,2012,1.15,0,1,0,0,0.2350843,12399.24,0.0335542,0.48590779,0,1,0.10454545,1.1925812,0.019910704,0.10257029
20121228,2012,130,0,1,0,0,0.023508601,1105501,0.0199777,1.04158,0,0,0.10970464,1.0764723,0.042696111,0.14111198
20121221,2012,904.45001,1,0,0,0,0.1824038,740128.81,0.0237593,1.0772099,0,1,1.2272049,1.0574131,0.015480214,0.62742853
20121220,2012,200,0,1,0,0,0.0245876,2445532,0.0148106,0.83959037,0,0,0.084853627,1.6603047,0.009325026,0.14028825
20121220,2012,3.6099999,0,1,0,1,-0.069554202,180628.5,0.041501701,0.61191058,0,0,0.022012195,1.8796692,-0.24750313,0.089843705
20121211,2012,1490,0,1,0,0,-0.0055361,19500000,0.0098252,0.88476539,0,0,0.0838539,1.4248081,0.044672687,0.36058
20121211,2012,79.330002,1,0,0,1,0.059278298,218882,0.0358066,0.65082562,0,1,0.36389908,3.2868531,0.10110945,0
20121209,2012,603.45001,1,0,0,0,0.0136735,47800000,0.0134505,0.99800801,0,0,0.012663421,1.7862476,0.04684988,0.17285471
20121206,2012,95,0,1,0,0,0.037898999,716652.63,0.021405499,0.75967652,0,0,0.14820592,1.1422298,0.053516891,0
20121206,2012,22.5,0,1,0,0,0.035853099,164782.3,0.0251355,0.62751329,0,1,0.13157895,1.2307755,-0.12357848,0.74676675
20121206,2012,282.64001,0,1,0,0,-0.063846298,250419.09,0.0225525,0.90064842,0,1,1.1875631,1.198534,0.08010029,0
20121205,2012,6450.3901,1,0,0,0,-0.19547591,37400000,0.0209377,0.82578391,0,0,0.17293735,1.5997792,0.17920175,0.11016526
20121204,2012,14,0,1,0,0,0.0053632,124787.2,0.023402,1.159627,0,0,0.10852713,1.2778282,0.086328402,0
20121128,2012,734.58002,1,0,0,0,0.0115198,3640208,0.020912001,1.157764,0,0,0.21586248,1.3210689,0.008764085,0.15238777
20121127,2012,4981.29,1,0,0,0,0.043954998,11100000,0.0089854,1.012802,0,0,0.43330637,1.5079525,0.041452907,0.24983613
20121119,2012,369.67999,1,0,0,0,0.081493199,859200.13,0.017945301,1.120725,0,0,0.45193154,1.2386559,-0.006815712,0.22103952
20121108,2012,1805.5699,1,0,0,0,-0.065226696,31000000,0.022777,1.0440871,0,0,0.060534749,6.2174373,0.25274089,0
20121101,2012,119.33,1,0,0,0,0.0099504,1405603,0.015863899,0.75724012,0,0,0.077186286,1.1557864,0.049163595,0.22011454
20121101,2012,73.849998,0,1,0,0,-0.0111167,1160284,0.0201184,0.85238618,0,0,0.060334966,2.672292,0.12827216,0.023176691
20121031,2012,2796.48,1,0,0,0,0.2409509,6603990,0.0186287,1.153161,0,0,0.41850942,1.4036767,0.047077015,0.27144951
20121030,2012,4050,0,1,0,0,0.0009977,89400000,0.0109278,1.177526,0,0,0.043710068,1.2185535,0.072902225,0.15542677
20121029,2012,1016.11,1,0,1,0,-0.14712431,3151777,0.041836001,0.81105942,0,0,0.28858563,3.8986695,0.061876517,0
20121025,2012,1459.0699,1,0,0,0,0.0313618,20700000,0.0098712,0.99906498,0,0,0.070938833,1.416854,0.042395674,0.092829302
20121024,2012,389.70999,1,0,0,0,0.0545155,1390515,0.018274,1.248348,0,0,0.26438943,1.2102091,0.082960829,0.33838019
20121009,2012,35,0,1,0,0,-0.076093502,2202269,0.0292206,1.980939,0,1,0.016129032,2.0250821,0.076505378,0.29961941
20121001,2012,851.97998,1,0,1,0,0.0080065,63000000,0.0101404,1.0075001,0,0,0.01330886,2.3088276,0.13780998,0.14432566
20120928,2012,801.96002,1,0,0,0,0.0112333,40400000,0.0131948,1.0106781,0,0,0.019334121,1.6803448,0.10322522,0.22244053
20120927,2012,1300,1,0,0,0,0.094320498,1870605,0.049781501,0.54713678,0,1,0.69779927,5.005415,0.25274089,0.70597607
20120917,2012,1300,0,1,0,0,0.1081231,3830173,0.0106714,0.80980211,0,0,0.34556088,1.6852697,0.049931116,0.35239071
20120903,2012,3073.5701,1,0,0,0,0.16292951,14300000,0.0224989,1.17426,0,1,0.21279217,1.7835696,0.012141416,0.49763384
20120903,2012,530.54999,0,1,0,0,0.43715319,502052.5,0.033311099,0.4060652,0,0,1.0342104,1.9051194,-0.000200118,0.24543944
20120831,2012,95.949997,0,1,0,0,0.0060988,471653.41,0.036863301,1.1512671,0,1,0.21322222,1.1359704,-0.013289445,0.47011429
20120827,2012,2568.1201,1,0,1,0,0.1156117,5095656,0.0280197,0.97681409,0,1,0.53126192,1.1501032,0.011074756,0.39344665
20120821,2012,42.610001,1,0,0,1,0.28269401,52341.512,0.1079422,1.196478,0,0,0.69852459,1.0269508,-0.14998075,0.63119316
20120820,2012,285.22,1,0,0,0,-0.0025216,9749437,0.021602601,0.96211851,0,0,0.029340602,3.574501,0.09447436,0.008428939
20120820,2012,650,0,1,0,0,0.048498198,7413146,0.0095054,1.160071,0,0,0.082435004,2.4339406,0.099307157,0.085674874
20120814,2012,275.62,1,0,0,0,0.0066431,2407908,0.0127554,0.97975898,0,0,0.10876875,1.1315885,0.031014223,0.24331905
20120814,2012,19.59,1,0,0,0,0.0161929,764395.81,0.016611399,0.9908517,0,1,0.024125615,1.1540993,0.000803767,0.095075428
20120813,2012,805.72998,1,0,0,1,-0.0204303,1086191,0.0192222,0.92253971,0,0,0.7162044,1.6394347,0.027031649,0.39385095
20120813,2012,36.080002,0,1,0,0,-0.044305801,67257,0.0300542,1.105195,0,0,0.44000003,0.96309012,0.05860528,0.087447934
20120809,2012,2581.1599,1,0,0,0,0.0130175,28000000,0.0236104,0.99385983,0,0,0.09056066,1.439037,0.077797376,0.006231628
20120730,2012,150,0,1,0,0,-0.0024656,669599.88,0.0276703,0.84011179,0,1,0.21306819,1.1502784,0.06801711,0
20120726,2012,335.22,0,1,0,0,0.2534188,215281.09,0.033849299,1.027506,0,0,1.5812265,1.5249635,0.069069289,0
20120726,2012,65,0,1,0,0,0.063675299,457153.81,0.0235212,0.71164322,0,1,0.15550239,0.95524424,0.01377037,0.14984217
20120723,2012,1386.34,1,0,0,0,-0.0032161,2089720,0.0234861,0.95970118,0,1,0.50175172,1.702213,0.052085798,0.24803272
20120723,2012,466.60001,1,0,0,0,0.169425,737354.38,0.0363493,0.65999389,0,1,0.65076709,1.2102062,-0.019357949,0.33177185
20120722,2012,1693.5601,1,0,0,1,0.0142035,3606531,0.0209461,0.66282982,0,1,0.47638822,0.87410301,0.007374134,0.36477634
20120719,2012,31.5,1,0,1,0,0.0074856,276690.81,0.024822099,1.040573,0,1,0.12209302,0.91097164,0.19221061,0
20120719,2012,19.799999,0,1,0,0,-0.0223167,239272,0.0212394,1.062551,0,1,0.082499996,1.2567259,0.024309911,0.29097888
20120718,2012,328,0,1,0,0,0.058306299,1513758,0.021218,0.9796946,0,1,0.1979481,1.2401066,0.098669171,0.21399412
20120717,2012,137.66,1,0,1,1,-0.072766297,1019324,0.0363608,1.0003541,0,1,0.14339584,1.4217516,0.057544101,0.31464458
20120717,2012,270,0,1,0,0,0.0108604,1713061,0.018590501,0.91833711,0,0,0.14810751,1.7143198,0.096831039,0.14939219
20120709,2012,50,0,1,0,0,-0.2628561,975199.31,0.0228294,0.97320002,0,0,0.052854124,3.1897168,0.051208753,0.009103228
20120703,2012,43.700001,0,1,0,0,-0.0205214,1485741,0.038691498,0.67728102,0,0,0.03473768,1.7625773,0.044370539,0.041276962
20120702,2012,2530.6899,1,0,0,0,0.1022763,28500000,0.022162899,0.76154292,0,0,0.11968266,1.4811046,0.078413762,0.14342174
20120702,2012,160,0,1,0,0,0.13095149,886801.13,0.032359,1.255004,0,0,0.22099447,1.6207737,0.037472397,0.31522521
20120702,2012,811.87,1,0,0,0,0.0504556,2921824,0.016447499,0.88045257,0,0,0.30741006,0.93946731,0.026703063,0.032799374
20120629,2012,7183.4199,1,0,1,0,0.0393661,56600000,0.0105954,1.125356,0,1,0.1276712,2.3224022,0.15953897,0.16305733
20120627,2012,67,0,1,0,0,0.083468303,137860,0.032528002,0.87683558,0,0,0.63207549,1.1741524,0.08479625,0.064130507
20120619,2012,15262.21,0,1,0,0,-0.073427297,30700000,0.016784901,0.81714511,0,1,0.56608474,1.5997319,0.09885627,0.091207109
20120619,2012,10,0,1,0,0,0.064406998,418906.19,0.029634399,0.67287421,0,1,0.027548209,1.1296593,0.011320145,0
20120619,2012,41.290001,1,0,0,0,-0.0067955,789312.31,0.033554599,0.88228703,0,0,0.062465962,1.5053588,-0.025168659,0.000174356
20120615,2012,194.67999,1,0,1,0,0.050287299,14400000,0.0155718,1.121845,0,0,0.014191573,1.6851355,0.053198364,0.081125706
20120612,2012,110.1,1,0,1,0,-0.034742001,2232877,0.0301474,0.66540092,0,1,0.053786028,3.7203543,0.20609686,0.030113937
20120611,2012,71.75,1,0,0,0,0.0372735,380784.69,0.0290071,0.65960199,0,0,0.18881579,1.6833518,0.052049994,0.000143435
20120604,2012,670.45001,0,1,0,0,-0.056867599,21700000,0.030303501,0.9120056,0,1,0.031997804,4.462543,-0.002778956,0.008023719
20120604,2012,242.19,1,0,0,0,0.0007209,9159533,0.016750099,0.95251173,0,0,0.028746588,1.9621559,0.086872213,0.33984616
20120601,2012,40.169998,0,1,0,0,-0.074434198,855234.31,0.032086398,1.044206,0,1,0.059247784,2.1864305,0.17359222,0.097810701
20120601,2012,12,0,1,0,0,-0.073389702,189588,0.040264599,0.86758012,0,0,0.073170729,1.5735016,0.01095425,0.15657984
20120531,2012,370,0,1,0,0,0.055810198,2770402,0.0152054,0.91922808,0,1,0.13749535,2.1724284,0.079426102,0.18237218
20120529,2012,240.57001,1,0,0,0,-0.0183156,2325775,0.0241399,1.207662,0,0,0.10167794,1.5585278,0.077816114,0.17052735
20120522,2012,72.639999,1,0,0,0,0.052715,2274077,0.028647499,0.61125821,0,0,0.033428438,1.1851135,-0.014622602,0.41257229
20120521,2012,4693,0,1,0,0,-0.0031121,8246537,0.019103,0.96131217,0,0,0.57902527,1.5575521,0.064880662,0.4967992
20120521,2012,693,0,1,0,0,0.1074248,483019.31,0.0184134,1.124879,0,0,1.375,1.2632906,0.010497412,0.26587528
20120515,2012,52.5,0,1,0,0,-0.1184292,11001.83,0.1002614,0.30645829,0,0,8.75,1.0701683,-0.22933714,0.6147579
20120508,2012,155,0,1,0,0,-0.025441799,217291.2,0.038649701,0.43870559,0,0,0.89080459,0.90209979,-0.019325659,0.53807569
20120507,2012,27,0,1,0,0,0.081577897,1068787,0.0195802,0.86008263,0,1,0.022861982,1.0005127,0.025400903,0.50520688
20120506,2012,2516,1,0,0,0,-0.066438504,8004246,0.044184901,0.86417031,0,1,0.33497536,0.8201744,0.01287961,0.12615238
20120503,2012,118.75,0,1,0,0,0.0621785,3509904,0.040077601,1.088212,0,1,0.011682243,7.6032915,0.013634017,0
20120502,2012,880.38,1,0,1,0,0.0454042,3155425,0.024462899,1.207507,0,1,0.52310163,1.7303587,0.092683189,0
20120502,2012,870.58002,1,0,0,0,-0.0266909,6856507,0.020674201,0.95246792,0,1,0.12538961,2.6844752,0.10918595,0.11513482
20120501,2012,73.25,1,0,0,0,0.057763599,554837.38,0.032378301,1.621652,0,0,0.11427457,1.7298788,0.077557497,0.28175253
20120501,2012,31,1,0,0,0,-0.0268133,1336516,0.0403293,2.1408,0,0,0.022861358,4.3783474,0.090774208,0
20120430,2012,5260.6802,1,0,0,0,0.071795903,10700000,0.0150124,0.98544371,0,0,0.50011218,1.2974492,0.044924237,0.47608432
20120430,2012,3918.8501,1,0,0,0,-0.1066586,5468097,0.025731999,1.002676,0,1,0.6821323,1.1750398,0.026153397,0.25320047
20120426,2012,262.91,0,1,0,0,0.1095114,4212206,0.023620499,1.070326,0,0,0.059495363,3.0935576,0.10091499,0.0000984
20120425,2012,1048.9,1,0,0,0,0.16856401,292754.41,0.0788389,2.2206421,0,1,0.98859566,1.8980237,-0.005238945,0.74676675
20120423,2012,14.93,0,1,0,0,-0.053309001,526140,0.049154799,0.54916078,0,0,0.047097791,1.0761338,-0.054444175,0.02400538
20120423,2012,15.58,0,1,0,0,0.0607449,289588.91,0.043788198,0.2988548,0,0,0.053724136,0.82637787,0.025104916,0.45233026
20120417,2012,148.27,1,0,0,0,0.025425101,454574.59,0.031870902,0.66604441,0,1,0.30634299,2.9103193,0.11456073,0
20120412,2012,67,0,1,0,0,0.0131898,1491939,0.0183756,0.99830109,0,0,0.046853147,2.4239318,0.14531231,0.002925989
20120405,2012,206.42999,1,0,1,0,-0.23484351,841899.88,0.033831298,1.391461,0,0,0.27161843,3.399348,0.17279364,3.21E-05
20120404,2012,266.19,1,0,0,0,0.1015199,382720.31,0.037509698,0.90911251,0,1,0.68961143,1.06624,0.036084641,0.2582261
20120328,2012,340,0,1,0,1,-0.0624693,14600000,0.032907698,1.30691,0,1,0.020730443,2.7282495,0.075994588,0.22215407
20120323,2012,377.16,0,1,0,0,0.0374582,6568114,0.0159407,1.258334,0,0,0.054495014,5.3418474,0.18347733,0.71398854
20120320,2012,586.91998,0,1,0,0,0.2360784,409722.81,0.038621701,1.340507,0,1,1.1396505,1.406782,0.059165012,0.19906737
20120308,2012,1287.91,1,0,0,0,0.27794039,2189686,0.0486839,0.41695589,0,0,0.55609244,1.9294677,0.094280653,0.15659396
20120301,2012,35.52,0,1,0,1,-0.061576899,69210.719,0.066619597,0.53292561,0,1,0.41302326,2.4276907,-0.35659927,0.0160484
20120229,2012,345.07001,0,1,0,0,0.0523206,283883.59,0.0273165,1.0519511,0,0,1.2107719,1.8815883,0.071100429,0.31609309
20120220,2012,1453.5601,1,0,0,0,0.075284898,2694206,0.0248137,0.96183097,0,0,0.45738202,0.90040278,-0.049150467,0.1073937
20120216,2012,54,0,1,0,0,0.064729698,330094.41,0.032209098,0.92389971,0,0,0.13917525,2.9231424,0.055227958,0
20120213,2012,7.5,0,1,0,0,-0.0197898,66287.102,0.0287764,0.92537898,0,0,0.11363637,0.85339695,0.06941738,0.000141207
20120210,2012,6.4000001,0,1,0,0,0.0160721,57383.82,0.037757002,0.6841411,0,0,0.096969701,0.79100764,-0.64671755,0
20120209,2012,1908.8199,1,0,0,0,-0.0242594,155000000,0.0238798,0.868617,0,1,0.013978704,2.0998423,0.1289466,0.17266077
20120206,2012,324.09,1,0,0,0,0.0100617,556998.69,0.016717801,1.140494,0,1,0.57058096,1.4411014,0.022596683,0.73339063
20120203,2012,23.5,0,1,0,0,0.061114199,1298133,0.032147299,0.94541728,0,0,0.019215045,3.2283306,0.10764074,0
20120127,2012,3404.8,1,0,0,0,0.0605442,4880672,0.025851401,0.96179652,0,0,0.6208607,1.562403,0.10624191,0.23366752
20120123,2012,9.8400002,1,0,0,0,0.020365899,220497.2,0.040495001,0.76492059,0,1,0.043348018,3.8718526,-0.41837561,0
20120123,2012,494.98999,1,0,0,0,0.085625,1475050,0.0263815,1.107039,0,1,0.30108881,2.679719,0.12265514,0
20120117,2012,329.92999,1,0,1,0,0.017043,1284049,0.0304853,1.156009,0,1,0.25575969,3.8142235,0.08461754,0
20120116,2012,51.310001,0,1,0,0,0.034271002,1226676,0.026389699,0.8697657,0,1,0.04724678,1.5241225,0.094427995,0.20655517
20120107,2012,2523.8701,1,0,1,0,0.018446101,53200000,0.0131642,1.489387,0,0,0.044406969,2.3224022,0.15953897,0.16305733
20120102,2012,100,0,1,0,0,-0.067613102,2512804,0.040912598,3.7058451,0,1,0.03960396,9.7980576,0.25274089,0
20111230,2011,30,0,1,0,0,0.0457891,298063.69,0.038633801,0.92429441,0,0,0.11235955,1.4354626,-0.012355787,0.12813245
20111229,2011,180,0,1,0,0,-0.045276299,1308385,0.032144099,0.95238668,0,1,0.1399689,1.5247877,0.074394405,0.15009995
20111223,2011,70,0,1,0,0,0.057773199,407567.19,0.0279625,0.69894952,0,0,0.1856764,1.398085,0.12511924,0.000396723
20111223,2011,216.55,1,0,0,0,-0.3271071,152456,0.051399101,2.4035721,0,0,1.2663742,1.0370694,-0.012393834,0.51591498
20111222,2011,268,0,1,0,0,0.1857855,4426963,0.033275899,0.73155802,0,0,0.056839872,3.8061943,0.072776705,0
20111216,2011,1929.8199,1,0,0,0,0.0869212,1319135,0.042367902,0.92902249,0,1,1.2129604,1.3788594,-0.005957216,0.7311129
20111214,2011,3088.23,1,0,0,1,-0.171262,5349596,0.024354899,0.77937752,0,1,0.58767462,2.2162819,0.13937047,0.007093775
20111213,2011,205,0,1,0,0,-0.1112613,18000000,0.0257078,0.77996409,0,0,0.011733059,3.2197337,0.13617294,0.087732978
20111203,2011,44.869999,0,1,0,0,0.072046801,85512.75,0.024536099,1.192587,0,0,0.49307692,0.63975084,0.25274089,0
20111130,2011,620.73999,1,0,0,0,0.053934898,3509156,0.015975799,1.037698,0,1,0.16194625,1.5166255,0.072131462,0
20111121,2011,296.35999,0,1,0,0,0.0096621,433993.91,0.0260753,0.82777071,0,1,0.69896221,1.1437283,0.016167996,0.35489824
20111117,2011,19.469999,1,0,0,0,-0.12754069,305314.31,0.033916801,0.853181,0,0,0.058999997,1.2154419,0.045666661,0.14505246
20111108,2011,300,0,1,0,0,0.0675698,1641298,0.028809199,0.75940162,0,1,0.15682174,3.7342546,-0.031778783,0.37942299
20111102,2011,21,0,1,0,0,0.0094871,860845.31,0.0262518,1.27872,0,0,0.023411371,1.7077879,0.072030179,0.23130055
